labels,source,path
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S04T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P106S14T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S15T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S05T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S02T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S12T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S07T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S09T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S03T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S13T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S08T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S11T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S01T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S12T01.flac
